Date,Time,date_time,air_temp,relative_humidity,wind_speed
01/12/23,12:51,2023-01-12 12:51:00,66.92,38.78,18.41
01/12/23,13:51,2023-01-12 13:51:00,66.92,38.78,16.11
01/12/23,14:51,2023-01-12 14:51:00,66.92,38.78,14.96
01/12/23,15:51,2023-01-12 15:51:00,66.02,38.36,16.11
01/12/23,16:51,2023-01-12 16:51:00,62.96,42.68,12.66
01/12/23,17:51,2023-01-12 17:51:00,60.98,45.77,10.36
01/12/23,18:51,2023-01-12 18:51:00,60.98,44.19,11.51
01/12/23,19:51,2023-01-12 19:51:00,60.08,45.62,6.91
01/12/23,20:51,2023-01-12 20:51:00,55.94,54.81,4.6
01/12/23,21:51,2023-01-12 21:51:00,53.96,61.43,6.91
01/12/23,22:51,2023-01-12 22:51:00,55.04,59.06,10.36
01/12/23,23:51,2023-01-12 23:51:00,57.92,49.28,13.81
01/13/23,00:51,2023-01-13 00:51:00,55.94,52.92,6.91
01/13/23,01:51,2023-01-13 01:51:00,55.94,50.73,0
01/13/23,02:51,2023-01-13 02:51:00,51.08,68.29,4.6
01/13/23,03:51,2023-01-13 03:51:00,51.08,68.29,0
01/13/23,04:51,2023-01-13 04:51:00,51.98,66.05,8.06
01/13/23,05:51,2023-01-13 05:51:00,53.06,63.48,8.06
01/13/23,06:51,2023-01-13 06:51:00,51.98,66.05,5.75
01/13/23,07:51,2023-01-13 07:51:00,51.98,66.05,3.45
01/13/23,08:51,2023-01-13 08:51:00,53.96,69.1,0
01/13/23,09:51,2023-01-13 09:51:00,57.92,61.96,4.6
01/13/23,10:51,2023-01-13 10:51:00,59,80.66,4.6
01/13/23,11:51,2023-01-13 11:51:00,60.08,77.61,4.6
01/13/23,12:51,2023-01-13 12:51:00,62.06,64.63,6.91
01/13/23,13:51,2023-01-13 13:51:00,62.96,58.16,5.75
01/13/23,14:51,2023-01-13 14:51:00,60.98,55.56,6.91
01/13/23,15:51,2023-01-13 15:51:00,59,74.99,6.91
01/13/23,16:51,2023-01-13 16:51:00,60.08,69.32,0
01/13/23,17:51,2023-01-13 17:51:00,55.04,89.41,6.91
01/13/23,18:51,2023-01-13 18:51:00,53.06,96.11,3.45
01/13/23,19:51,2023-01-13 19:51:00,53.06,100,0
01/13/23,20:51,2023-01-13 20:51:00,53.96,93,3.45
01/13/23,21:51,2023-01-13 21:51:00,55.04,83.09,0
01/13/23,22:51,2023-01-13 22:51:00,53.96,83.02,3.45
01/13/23,23:51,2023-01-13 23:51:00,53.06,82.95,5.75
01/14/23,00:51,2023-01-14 00:51:00,53.96,80.27,4.6
01/14/23,01:51,2023-01-14 01:51:00,53.96,77.07,3.45
01/14/23,02:51,2023-01-14 02:51:00,53.96,77.07,3.45
01/14/23,03:51,2023-01-14 03:51:00,53.06,79.65,4.6
01/14/23,04:51,2023-01-14 04:51:00,51.98,86.31,5.75
01/14/23,05:51,2023-01-14 05:51:00,51.98,96.73,0
01/14/23,06:51,2023-01-14 06:51:00,51.08,96.07,5.75
01/14/23,07:51,2023-01-14 07:51:00,51.98,96.73,4.6
01/14/23,08:31,2023-01-14 08:31:00,51.98,100,8.06
01/14/23,08:51,2023-01-14 08:51:00,51.98,100,6.91
01/14/23,09:51,2023-01-14 09:51:00,51.98,100,8.06
01/14/23,10:16,2023-01-14 10:16:00,51.98,100,6.91
01/14/23,10:30,2023-01-14 10:30:00,53.6,100,5.75
01/14/23,10:51,2023-01-14 10:51:00,53.06,100,6.91
01/14/23,11:51,2023-01-14 11:51:00,53.06,100,8.06
01/14/23,12:51,2023-01-14 12:51:00,53.06,100,4.6
01/14/23,12:53,2023-01-14 12:53:00,53.96,100,5.75
01/14/23,13:01,2023-01-14 13:01:00,53.96,100,4.6
01/14/23,13:06,2023-01-14 13:06:00,53.96,100,5.75
01/14/23,13:16,2023-01-14 13:16:00,53.06,100,5.75
01/14/23,13:26,2023-01-14 13:26:00,53.06,100,4.6
01/14/23,13:32,2023-01-14 13:32:00,53.06,100,5.75
01/14/23,13:37,2023-01-14 13:37:00,53.06,100,8.06
01/14/23,13:51,2023-01-14 13:51:00,53.96,100,6.91
01/14/23,14:51,2023-01-14 14:51:00,53.96,100,8.06
01/14/23,15:48,2023-01-14 15:48:00,57.2,100,6.91
01/14/23,15:51,2023-01-14 15:51:00,57.02,100,10.36
01/14/23,16:51,2023-01-14 16:51:00,57.02,100,0
01/14/23,17:11,2023-01-14 17:11:00,57.02,100,0
01/14/23,17:24,2023-01-14 17:24:00,55.94,100,0
01/14/23,17:46,2023-01-14 17:46:00,57.2,100,0
01/14/23,17:51,2023-01-14 17:51:00,57.02,100,0
01/14/23,18:06,2023-01-14 18:06:00,55.94,100,0
01/14/23,18:24,2023-01-14 18:24:00,55.94,100,3.45
01/14/23,18:51,2023-01-14 18:51:00,55.94,100,3.45
01/14/23,19:06,2023-01-14 19:06:00,55.94,100,0
01/14/23,19:41,2023-01-14 19:41:00,55.94,100,0
01/14/23,19:47,2023-01-14 19:47:00,55.4,100,0
01/14/23,19:51,2023-01-14 19:51:00,55.94,100,0
01/14/23,19:59,2023-01-14 19:59:00,55.94,100,3.45
01/14/23,20:09,2023-01-14 20:09:00,55.94,100,6.91
01/14/23,20:51,2023-01-14 20:51:00,55.94,100,6.91
01/14/23,21:21,2023-01-14 21:21:00,55.94,100,14.96
01/14/23,21:37,2023-01-14 21:37:00,55.94,100,13.81
01/14/23,21:51,2023-01-14 21:51:00,55.94,96.79,17.26
01/14/23,22:02,2023-01-14 22:02:00,55.94,100,16.11
01/14/23,22:51,2023-01-14 22:51:00,55.94,96.79,12.66
01/14/23,23:51,2023-01-14 23:51:00,55.04,93.03,13.81
01/15/23,00:47,2023-01-15 00:47:00,55.4,93.65,24.17
01/15/23,00:51,2023-01-15 00:51:00,53.06,96.11,19.56
01/15/23,01:51,2023-01-15 01:51:00,53.06,96.11,8.06
01/15/23,02:08,2023-01-15 02:08:00,53.06,100,0
01/15/23,02:51,2023-01-15 02:51:00,53.06,92.97,9.21
01/15/23,03:51,2023-01-15 03:51:00,53.96,93,12.66
01/15/23,04:51,2023-01-15 04:51:00,53.06,89.32,12.66
01/15/23,05:51,2023-01-15 05:51:00,53.96,86.42,12.66
01/15/23,06:51,2023-01-15 06:51:00,53.96,89.96,10.36
01/15/23,07:51,2023-01-15 07:51:00,53.96,93,8.06
01/15/23,08:51,2023-01-15 08:51:00,55.04,93.03,10.36
01/15/23,09:51,2023-01-15 09:51:00,57.02,86.6,8.06
01/15/23,10:51,2023-01-15 10:51:00,57.02,77.35,8.06
01/15/23,11:51,2023-01-15 11:51:00,57.02,83.23,11.51
01/15/23,12:51,2023-01-15 12:51:00,57.02,83.23,5.75
01/15/23,13:51,2023-01-15 13:51:00,55.94,86.54,6.91
01/15/23,14:51,2023-01-15 14:51:00,55.94,86.54,5.75
01/15/23,15:51,2023-01-15 15:51:00,55.94,86.54,0
01/15/23,16:37,2023-01-15 16:37:00,53.96,89.96,5.75
01/15/23,16:51,2023-01-15 16:51:00,53.96,96.76,3.45
01/15/23,16:54,2023-01-15 16:54:00,53.06,100,0
01/15/23,17:11,2023-01-15 17:11:00,53.06,100,4.6
01/15/23,17:51,2023-01-15 17:51:00,51.98,92.94,0
01/15/23,18:00,2023-01-15 18:00:00,51.8,93.55,0
01/15/23,18:51,2023-01-15 18:51:00,51.98,96.73,0
01/15/23,19:51,2023-01-15 19:51:00,50,100,9.21
01/15/23,20:51,2023-01-15 20:51:00,50,100,8.06
01/15/23,21:01,2023-01-15 21:01:00,50,100,6.91
01/15/23,21:15,2023-01-15 21:15:00,50,100,9.21
01/15/23,21:27,2023-01-15 21:27:00,50,96.06,10.36
01/15/23,21:51,2023-01-15 21:51:00,48.92,100,11.51
01/15/23,22:10,2023-01-15 22:10:00,48.2,100,12.66
01/15/23,22:29,2023-01-15 22:29:00,50,100,9.21
01/15/23,22:42,2023-01-15 22:42:00,50,100,9.21
01/15/23,22:51,2023-01-15 22:51:00,50,100,11.51
01/15/23,23:51,2023-01-15 23:51:00,50,100,10.36
01/16/23,00:05,2023-01-16 00:05:00,50,100,10.36
01/16/23,00:19,2023-01-16 00:19:00,50,100,11.51
01/16/23,00:32,2023-01-16 00:32:00,50,100,11.51
01/16/23,00:41,2023-01-16 00:41:00,50,100,12.66
01/16/23,00:51,2023-01-16 00:51:00,50,100,9.21
01/16/23,00:54,2023-01-16 00:54:00,50,100,6.91
01/16/23,01:14,2023-01-16 01:14:00,50,100,9.21
01/16/23,01:21,2023-01-16 01:21:00,50,100,10.36
01/16/23,01:32,2023-01-16 01:32:00,50,100,10.36
01/16/23,01:51,2023-01-16 01:51:00,50,100,14.96
01/16/23,02:04,2023-01-16 02:04:00,50,100,12.66
01/16/23,02:51,2023-01-16 02:51:00,51.08,96.07,10.36
01/16/23,03:51,2023-01-16 03:51:00,51.08,100,4.6
01/16/23,04:13,2023-01-16 04:13:00,51.08,93.55,5.75
01/16/23,04:39,2023-01-16 04:39:00,51.08,100,5.75
01/16/23,04:51,2023-01-16 04:51:00,51.08,100,5.75
01/16/23,05:26,2023-01-16 05:26:00,51.08,100,6.91
01/16/23,05:51,2023-01-16 05:51:00,51.08,100,5.75
01/16/23,06:20,2023-01-16 06:20:00,51.8,100,5.75
01/16/23,06:51,2023-01-16 06:51:00,53.06,100,12.66
01/16/23,07:51,2023-01-16 07:51:00,53.96,86.42,29.92
01/16/23,08:51,2023-01-16 08:51:00,55.04,83.09,21.86
01/16/23,09:51,2023-01-16 09:51:00,55.94,74.69,21.86
01/16/23,10:51,2023-01-16 10:51:00,55.94,74.69,27.62
01/16/23,11:51,2023-01-16 11:51:00,55.94,77.25,29.92
01/16/23,12:51,2023-01-16 12:51:00,57.02,74.3,29.92
01/16/23,13:51,2023-01-16 13:51:00,57.02,74.3,27.62
01/16/23,14:51,2023-01-16 14:51:00,57.02,74.3,25.32
01/16/23,15:51,2023-01-16 15:51:00,55.04,77.17,21.86
01/16/23,16:51,2023-01-16 16:51:00,53.96,71.51,25.32
01/16/23,17:51,2023-01-16 17:51:00,53.06,73.9,19.56
01/16/23,18:51,2023-01-16 18:51:00,51.98,74.3,23.02
01/16/23,19:51,2023-01-16 19:51:00,51.08,79.49,17.26
01/16/23,20:51,2023-01-16 20:51:00,51.08,73.7,24.17
01/16/23,21:51,2023-01-16 21:51:00,51.08,73.7,19.56
01/16/23,22:51,2023-01-16 22:51:00,50,76.71,17.26
01/16/23,23:51,2023-01-16 23:51:00,50,76.71,16.11
01/17/23,00:51,2023-01-17 00:51:00,50,76.71,12.66
01/17/23,01:51,2023-01-17 01:51:00,50,74.1,13.81
01/17/23,02:51,2023-01-17 02:51:00,50,71.08,12.66
01/17/23,03:51,2023-01-17 03:51:00,41,92.59,5.75
01/17/23,04:51,2023-01-17 04:51:00,42.08,91.98,5.75
01/17/23,05:51,2023-01-17 05:51:00,42.08,91.98,0
01/17/23,06:51,2023-01-17 06:51:00,41,92.59,6.91
01/17/23,07:51,2023-01-17 07:51:00,42.98,88.85,5.75
01/17/23,08:51,2023-01-17 08:51:00,46.04,82.46,9.21
01/17/23,09:51,2023-01-17 09:51:00,51.98,68.87,6.91
01/17/23,10:51,2023-01-17 10:51:00,55.04,59.06,8.06
01/17/23,11:51,2023-01-17 11:51:00,57.02,52.72,10.36
01/17/23,12:51,2023-01-17 12:51:00,57.92,53.22,14.96
01/17/23,13:51,2023-01-17 13:51:00,57.02,64,21.86
01/17/23,14:51,2023-01-17 14:51:00,57.92,66.78,19.56
01/17/23,15:51,2023-01-17 15:51:00,57.02,68.98,19.56
01/17/23,16:51,2023-01-17 16:51:00,55.04,74.1,20.71
01/17/23,17:51,2023-01-17 17:51:00,55.04,63.74,4.6
01/17/23,18:51,2023-01-17 18:51:00,50,65.81,4.6
01/17/23,19:51,2023-01-17 19:51:00,48.92,79.86,4.6
01/17/23,20:51,2023-01-17 20:51:00,48.02,73.39,5.75
01/17/23,21:51,2023-01-17 21:51:00,46.94,70.74,4.6
01/17/23,22:51,2023-01-17 22:51:00,46.04,70.64,8.06
01/17/23,23:51,2023-01-17 23:51:00,44.96,73.59,5.75
01/18/23,00:51,2023-01-18 00:51:00,44.06,70.41,5.75
01/18/23,01:51,2023-01-18 01:51:00,44.06,70.41,5.75
01/18/23,02:51,2023-01-18 02:51:00,44.06,70.41,9.21
01/18/23,03:51,2023-01-18 03:51:00,44.06,70.41,9.21
01/18/23,04:51,2023-01-18 04:51:00,42.98,73.38,9.21
01/18/23,05:51,2023-01-18 05:51:00,42.98,70.29,9.21
01/18/23,06:51,2023-01-18 06:51:00,42.08,72.76,10.36
01/18/23,07:51,2023-01-18 07:51:00,44.06,70.41,10.36
01/18/23,08:51,2023-01-18 08:51:00,48.02,62.82,9.21
01/18/23,09:51,2023-01-18 09:51:00,53.06,54.38,6.91
01/18/23,10:51,2023-01-18 10:51:00,55.94,50.73,5.75
01/18/23,11:51,2023-01-18 11:51:00,57.92,49.28,0
01/18/23,12:51,2023-01-18 12:51:00,57.02,61.84,9.21
01/18/23,13:51,2023-01-18 13:51:00,57.02,61.84,6.91
01/18/23,14:51,2023-01-18 14:51:00,55.94,66.54,6.91
01/18/23,15:51,2023-01-18 15:51:00,55.04,71.62,6.91
01/18/23,16:51,2023-01-18 16:51:00,53.06,76.99,5.75
01/18/23,17:51,2023-01-18 17:51:00,51.08,79.49,3.45
01/18/23,18:51,2023-01-18 18:51:00,51.08,79.49,3.45
01/18/23,19:51,2023-01-18 19:51:00,51.08,79.49,0
01/18/23,20:51,2023-01-18 20:51:00,46.04,88.99,3.45
01/18/23,21:51,2023-01-18 21:51:00,44.96,89.56,5.75
01/18/23,22:51,2023-01-18 22:51:00,44.96,85.9,4.6
01/18/23,23:51,2023-01-18 23:51:00,42.98,88.85,4.6
01/19/23,00:51,2023-01-19 00:51:00,44.06,85.25,5.75
01/19/23,01:51,2023-01-19 01:51:00,42.98,88.85,8.06
01/19/23,02:51,2023-01-19 02:51:00,44.06,82.31,8.06
01/19/23,03:51,2023-01-19 03:51:00,42.98,82.23,9.21
01/19/23,04:51,2023-01-19 04:51:00,42.08,85.13,9.21
01/19/23,05:51,2023-01-19 05:51:00,42.08,82.17,9.21
01/19/23,06:51,2023-01-19 06:51:00,42.08,82.17,8.06
01/19/23,07:51,2023-01-19 07:51:00,42.98,79.37,8.06
01/19/23,08:51,2023-01-19 08:51:00,46.94,73.79,8.06
01/19/23,09:51,2023-01-19 09:51:00,51.08,68.29,3.45
01/19/23,10:51,2023-01-19 10:51:00,53.96,64.04,0
01/19/23,11:51,2023-01-19 11:51:00,55.04,71.62,8.06
01/19/23,12:29,2023-01-19 12:29:00,55.04,76.68,5.75
01/19/23,12:51,2023-01-19 12:51:00,55.94,83.71,12.66
01/19/23,13:17,2023-01-19 13:17:00,57.02,82.14,16.11
01/19/23,13:51,2023-01-19 13:51:00,55.94,86.54,19.56
01/19/23,14:51,2023-01-19 14:51:00,57.02,71.83,18.41
01/19/23,14:58,2023-01-19 14:58:00,57.92,71.85,18.41
01/19/23,15:51,2023-01-19 15:51:00,55.94,74.69,18.41
01/19/23,16:51,2023-01-19 16:51:00,55.04,77.17,11.51
01/19/23,17:51,2023-01-19 17:51:00,53.06,82.95,0
01/19/23,18:51,2023-01-19 18:51:00,51.98,82.88,5.75
01/19/23,19:51,2023-01-19 19:51:00,51.08,89.23,5.75
01/19/23,20:51,2023-01-19 20:51:00,48.92,86.14,5.75
01/19/23,21:51,2023-01-19 21:51:00,46.94,79.7,4.6
01/19/23,22:51,2023-01-19 22:51:00,44.96,73.59,4.6
01/19/23,23:51,2023-01-19 23:51:00,44.06,78.9,4.6
01/20/23,00:51,2023-01-20 00:51:00,42.08,82.17,4.6
01/20/23,01:51,2023-01-20 01:51:00,41,82.09,4.6
01/20/23,02:51,2023-01-20 02:51:00,41,79.2,5.75
01/20/23,03:51,2023-01-20 03:51:00,37.94,85.48,5.75
01/20/23,04:51,2023-01-20 04:51:00,39.92,79.11,5.75
01/20/23,05:51,2023-01-20 05:51:00,39.92,76.31,4.6
01/20/23,06:51,2023-01-20 06:51:00,41,75.86,5.75
01/20/23,07:51,2023-01-20 07:51:00,44.96,68.04,8.06
01/20/23,08:51,2023-01-20 08:51:00,50,58.34,9.21
01/20/23,09:51,2023-01-20 09:51:00,55.04,46.78,12.66
01/20/23,10:51,2023-01-20 10:51:00,57.92,29.24,14.96
01/20/23,11:51,2023-01-20 11:51:00,60.08,27.07,19.56
01/20/23,12:51,2023-01-20 12:51:00,60.98,25.07,16.11
01/20/23,13:51,2023-01-20 13:51:00,62.06,26.2,8.06
01/20/23,14:51,2023-01-20 14:51:00,57.92,51.04,13.81
01/20/23,15:51,2023-01-20 15:51:00,57.02,48.79,13.81
01/20/23,16:51,2023-01-20 16:51:00,53.96,58.91,10.36
01/20/23,17:51,2023-01-20 17:51:00,51.08,73.7,6.91
01/20/23,18:51,2023-01-20 18:51:00,50,76.71,5.75
01/20/23,19:51,2023-01-20 19:51:00,50,65.81,0
01/20/23,20:51,2023-01-20 20:51:00,48.92,58.61,8.06
01/20/23,21:51,2023-01-20 21:51:00,48.92,49.63,6.91
01/20/23,22:51,2023-01-20 22:51:00,46.04,57.77,8.06
01/20/23,23:51,2023-01-20 23:51:00,46.04,53.31,6.91
01/21/23,00:51,2023-01-21 00:51:00,44.96,53.15,8.06
01/21/23,01:51,2023-01-21 01:51:00,44.06,55,8.06
01/21/23,02:51,2023-01-21 02:51:00,44.06,55,4.6
01/21/23,03:51,2023-01-21 03:51:00,46.04,49.16,8.06
01/21/23,04:51,2023-01-21 04:51:00,44.06,53.01,4.6
01/21/23,05:51,2023-01-21 05:51:00,42.08,57.19,5.75
01/21/23,06:51,2023-01-21 06:51:00,44.06,53.01,10.36
01/21/23,07:51,2023-01-21 07:51:00,46.04,49.16,8.06
01/21/23,08:51,2023-01-21 08:51:00,51.08,44.15,6.91
01/21/23,09:51,2023-01-21 09:51:00,57.92,37.29,6.91
01/21/23,10:51,2023-01-21 10:51:00,60.98,30.86,5.75
01/21/23,11:51,2023-01-21 11:51:00,64.04,27.71,
01/21/23,12:51,2023-01-21 12:51:00,60.98,40.88,11.51
01/21/23,13:51,2023-01-21 13:51:00,60.08,39.03,13.81
01/21/23,14:51,2023-01-21 14:51:00,59,43.87,10.36
01/21/23,15:51,2023-01-21 15:51:00,57.92,49.28,9.21
01/21/23,16:51,2023-01-21 16:51:00,53.96,71.51,8.06
01/21/23,17:51,2023-01-21 17:51:00,51.98,74.3,6.91
01/21/23,18:51,2023-01-21 18:51:00,50,82.74,0
01/21/23,19:51,2023-01-21 19:51:00,48.02,89.09,0
01/21/23,20:51,2023-01-21 20:51:00,46.04,76.34,5.75
01/21/23,21:51,2023-01-21 21:51:00,46.04,67.68,6.91
01/21/23,22:51,2023-01-21 22:51:00,46.04,62.55,6.91
01/21/23,23:51,2023-01-21 23:51:00,46.94,55.84,6.91
01/22/23,00:51,2023-01-22 00:51:00,46.04,55.3,0
01/22/23,01:51,2023-01-22 01:51:00,46.04,55.3,0
01/22/23,02:51,2023-01-22 02:51:00,44.96,55.54,4.6
01/22/23,03:51,2023-01-22 03:51:00,42.08,64.33,5.75
01/22/23,04:51,2023-01-22 04:51:00,42.98,57.32,9.21
01/22/23,05:51,2023-01-22 05:51:00,44.06,55,8.06
01/22/23,06:51,2023-01-22 06:51:00,42.98,55.24,9.21
01/22/23,07:51,2023-01-22 07:51:00,42.08,59.34,5.75
01/22/23,08:51,2023-01-22 08:51:00,46.04,55.3,8.06
01/22/23,09:51,2023-01-22 09:51:00,51.98,46.28,5.75
01/22/23,10:51,2023-01-22 10:51:00,55.94,54.81,0
01/22/23,11:51,2023-01-22 11:51:00,57.02,54.97,0
01/22/23,12:51,2023-01-22 12:51:00,57.92,59.87,5.75
01/22/23,13:51,2023-01-22 13:51:00,59,57.6,9.21
01/22/23,14:51,2023-01-22 14:51:00,57.92,55.49,8.06
01/22/23,15:51,2023-01-22 15:51:00,57.92,59.87,4.6
01/22/23,16:51,2023-01-22 16:51:00,57.92,57.45,0
01/22/23,17:51,2023-01-22 17:51:00,55.04,61.57,4.6
01/22/23,18:51,2023-01-22 18:51:00,51.98,58.63,3.45
01/22/23,19:51,2023-01-22 19:51:00,51.98,46.28,4.6
01/22/23,20:51,2023-01-22 20:51:00,48.02,56,8.06
01/22/23,21:51,2023-01-22 21:51:00,51.98,44.3,5.75
01/22/23,22:51,2023-01-22 22:51:00,51.98,39.38,14.96
01/22/23,23:51,2023-01-22 23:51:00,51.98,31.93,3.45
01/23/23,00:51,2023-01-23 00:51:00,51.08,35.87,11.51
01/23/23,01:51,2023-01-23 01:51:00,50,39.05,12.66
01/23/23,02:51,2023-01-23 02:51:00,48.02,43.64,12.66
01/23/23,03:51,2023-01-23 03:51:00,48.02,37,8.06
01/23/23,04:51,2023-01-23 04:51:00,46.94,36.81,8.06
01/23/23,05:51,2023-01-23 05:51:00,44.06,44.97,5.75
01/23/23,06:51,2023-01-23 06:51:00,42.08,50.38,5.75
01/23/23,07:51,2023-01-23 07:51:00,44.06,55,5.75
01/23/23,08:51,2023-01-23 08:51:00,50,43.97,5.75
01/23/23,09:51,2023-01-23 09:51:00,55.04,35.21,5.75
01/23/23,10:51,2023-01-23 10:51:00,57.92,34.41,0
01/23/23,11:51,2023-01-23 11:51:00,57.92,42.16,9.21
01/23/23,12:51,2023-01-23 12:51:00,57.92,49.28,9.21
01/23/23,13:51,2023-01-23 13:51:00,57.02,57.32,14.96
01/23/23,14:51,2023-01-23 14:51:00,57.02,57.32,17.26
01/23/23,15:51,2023-01-23 15:51:00,55.94,61.69,16.11
01/23/23,16:51,2023-01-23 16:51:00,53.96,71.51,10.36
01/23/23,17:51,2023-01-23 17:51:00,51.08,76.81,9.21
01/23/23,18:51,2023-01-23 18:51:00,51.08,76.81,10.36
01/23/23,19:51,2023-01-23 19:51:00,50,76.71,4.6
01/23/23,20:51,2023-01-23 20:51:00,46.94,83.1,3.45
01/23/23,21:51,2023-01-23 21:51:00,44.96,85.9,5.75
01/23/23,22:51,2023-01-23 22:51:00,46.04,76.34,3.45
01/23/23,23:51,2023-01-23 23:51:00,44.96,70.51,3.45
01/24/23,00:51,2023-01-24 00:51:00,44.06,67.44,5.75
01/24/23,01:51,2023-01-24 01:51:00,42.98,67.8,6.91
01/24/23,02:51,2023-01-24 02:51:00,41,67.07,4.6
01/24/23,03:51,2023-01-24 03:51:00,42.08,64.33,3.45
01/24/23,04:51,2023-01-24 04:51:00,44.96,51.22,5.75
01/24/23,05:51,2023-01-24 05:51:00,44.06,53.01,0
01/24/23,06:51,2023-01-24 06:51:00,41,61.87,6.91
01/24/23,07:51,2023-01-24 07:51:00,48.02,45.63,10.36
01/24/23,08:51,2023-01-24 08:51:00,53.06,39.28,9.21
01/24/23,09:51,2023-01-24 09:51:00,59,34.34,11.51
01/24/23,10:51,2023-01-24 10:51:00,62.96,31.18,6.91
01/24/23,11:51,2023-01-24 11:51:00,62.06,51.67,6.91
01/24/23,12:51,2023-01-24 12:51:00,60.08,59.76,9.21
01/24/23,13:51,2023-01-24 13:51:00,59,69.2,11.51
01/24/23,14:51,2023-01-24 14:51:00,60.08,61.82,6.91
01/24/23,15:51,2023-01-24 15:51:00,59,64.25,9.21
01/24/23,16:51,2023-01-24 16:51:00,55.04,77.17,9.21
01/24/23,17:51,2023-01-24 17:51:00,53.06,85.8,9.21
01/24/23,18:51,2023-01-24 18:51:00,53.06,82.95,0
01/24/23,19:51,2023-01-24 19:51:00,50,82.74,4.6
01/24/23,20:51,2023-01-24 20:51:00,48.92,77.15,0
01/24/23,21:51,2023-01-24 21:51:00,46.04,79.07,3.45
01/24/23,22:51,2023-01-24 22:51:00,44.96,79.54,0
01/24/23,23:51,2023-01-24 23:51:00,44.06,78.9,3.45
01/25/23,00:51,2023-01-25 00:51:00,44.06,82.31,3.45
01/25/23,01:51,2023-01-25 01:51:00,42.08,85.13,3.45
01/25/23,02:51,2023-01-25 02:51:00,44.06,67.44,3.45
01/25/23,03:51,2023-01-25 03:51:00,44.06,65.05,5.75
01/25/23,04:51,2023-01-25 04:51:00,46.04,55.3,6.91
01/25/23,05:51,2023-01-25 05:51:00,46.04,53.31,4.6
01/25/23,06:51,2023-01-25 06:51:00,44.06,57.48,6.91
01/25/23,07:51,2023-01-25 07:51:00,48.02,49.48,10.36
01/25/23,08:51,2023-01-25 08:51:00,53.06,44.48,8.06
01/25/23,09:51,2023-01-25 09:51:00,57.92,37.29,0
01/25/23,10:51,2023-01-25 10:51:00,60.98,37.8,3.45
01/25/23,11:51,2023-01-25 11:51:00,60.98,49.76,4.6
01/25/23,12:51,2023-01-25 12:51:00,60.08,64.38,8.06
01/25/23,13:51,2023-01-25 13:51:00,60.08,66.59,6.91
01/25/23,14:51,2023-01-25 14:51:00,60.08,72.16,9.21
01/25/23,15:51,2023-01-25 15:51:00,69.08,24.15,18.41
01/25/23,16:51,2023-01-25 16:51:00,68,22.28,17.26
01/25/23,17:51,2023-01-25 17:51:00,64.04,26.51,11.51
01/25/23,18:51,2023-01-25 18:51:00,62.96,26.54,9.21
01/25/23,19:51,2023-01-25 19:51:00,53.96,80.27,4.6
01/25/23,20:51,2023-01-25 20:51:00,51.98,74.3,3.45
01/25/23,21:51,2023-01-25 21:51:00,57.92,35.7,9.21
01/25/23,22:51,2023-01-25 22:51:00,57.02,35.55,13.81
01/25/23,23:51,2023-01-25 23:51:00,55.04,38.19,9.21
01/26/23,00:51,2023-01-26 00:51:00,60.98,28.46,14.96
01/26/23,01:51,2023-01-26 01:51:00,60.98,28.46,16.11
01/26/23,02:51,2023-01-26 02:51:00,60.98,27.22,20.71
01/26/23,03:51,2023-01-26 03:51:00,60.08,28.1,25.32
01/26/23,04:51,2023-01-26 04:51:00,59,29.2,24.17
01/26/23,05:51,2023-01-26 05:51:00,57.92,30.35,24.17
01/26/23,06:51,2023-01-26 06:51:00,59,28.13,25.32
01/26/23,07:51,2023-01-26 07:51:00,59,29.2,20.71
01/26/23,08:51,2023-01-26 08:51:00,60.98,28.46,19.56
01/26/23,09:51,2023-01-26 09:51:00,62.96,27.54,25.32
01/26/23,10:51,2023-01-26 10:51:00,64.94,25.69,34.52
01/26/23,11:51,2023-01-26 11:51:00,66.92,23.99,21.86
01/26/23,12:51,2023-01-26 12:51:00,68,22.28,20.71
01/26/23,13:51,2023-01-26 13:51:00,69.08,22.28,18.41
01/26/23,14:51,2023-01-26 14:51:00,69.08,21.47,19.56
01/26/23,15:51,2023-01-26 15:51:00,66.92,29.42,0
01/26/23,16:51,2023-01-26 16:51:00,60.98,44.19,8.06
01/26/23,17:51,2023-01-26 17:51:00,57.92,45.59,10.36
01/26/23,18:51,2023-01-26 18:51:00,57.02,48.79,6.91
01/26/23,19:51,2023-01-26 19:51:00,51.08,73.7,4.6
01/26/23,20:51,2023-01-26 20:51:00,48.92,73.99,4.6
01/26/23,21:51,2023-01-26 21:51:00,51.98,71.29,5.75
01/26/23,22:51,2023-01-26 22:51:00,50,71.08,0
01/26/23,23:51,2023-01-26 23:51:00,50,65.81,4.6
01/27/23,00:51,2023-01-27 00:51:00,48.02,65.56,5.75
01/27/23,01:51,2023-01-27 01:51:00,46.94,68.28,3.45
01/27/23,02:51,2023-01-27 02:51:00,44.96,65.17,5.75
01/27/23,03:51,2023-01-27 03:51:00,46.94,55.84,3.45
01/27/23,04:51,2023-01-27 04:51:00,46.94,51.53,5.75
01/27/23,05:51,2023-01-27 05:51:00,48.02,47.35,5.75
01/27/23,06:51,2023-01-27 06:51:00,48.02,47.35,6.91
01/27/23,07:51,2023-01-27 07:51:00,50,43.97,10.36
01/27/23,08:51,2023-01-27 08:51:00,55.94,36.96,8.06
